"ChoiceNm","ID","Set","cset","altij","Amount","MobilePd","Merged","Location","Vehicle","DayOfWek","Weekend","StrtTmHr","StayDrtn","AmountA","TmTClrwy","TmTPrdEn","FndMtrEx","FndMtrNP","FndClrwV","MtrExprd","MetrNtPd","ClrwyVlt","FrePrkng","APP","PrkngFrq","PrsnlAPD","PrfMblPy","CBDPrknR","time","Volume","Load","ZoneAPD","CpctyAdj","TrnvrAdj","IndxAdjs","choice","ChcNmOvr","ChocNmPd","ChcNmUnd","ChcNmUnp","LctnElzS","LctnAlcS","LctnTrbS","VehiclCr","VehiclUt","VehiclVn","VehclHvy","VhclOthr","DyOfWkMn","DyOfWkTs","DyOfWkWd","DyOfWkTh","DyOfWkFr","DyOfWkSt","DyOfWkSn","tmErlyMr","timMrnng","timeNoon","tmAftrnn","timEvnng","timeNght","tmMdnght","AmountDiff","OthrNtPd","NtPd","Paid"
3,1000,1000,4,2,2.5,0,0,1,1,7,1,15,91.35,3.50175,1440,187.216666666667,0,0,0,3,3,0,0,0,0,0,0,0,4,15,4,0.273896863370548,7,2.14285714285714,57.1428571428571,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.00175,3,0,FALSE
2,1001,1001,4,3,2.5,0,0,1,1,7,1,16,56.1666666666667,2.15305555555556,1440,143.766666666667,0,0,0,3,3,0,0,0,0,0,0,0,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.34694444444444,3,0,TRUE
2,1002,1002,4,3,2,0,0,1,1,7,1,16,63.1666666666667,2.42138888888889,1440,130.116666666667,0,0,0,3,3,0,0,0,0,0,0,0,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.42138888888889,3,0,TRUE
1,1003,1003,4,4,2.5,0,0,1,1,7,1,17,43.25,1.65791666666667,1440,78.4166666666667,0,0,0,3,1,0,0,0,0,0,0,0,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.84208333333333,1,0,FALSE
2,1004,1004,4,3,2.5,0,0,1,1,7,1,17,64.8666666666667,2.48655555555555,1440,64.8666666666667,0,0,0,2,1,0,0,1.2,1,47,0,0,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0134444444444499,1,0,TRUE
2,1005,1005,4,3,2.5,0,0,1,1,7,1,17,60.1,2.30383333333333,1440,60.1,0,0,0,2,1,0,0,0,0,0,0,0,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.19616666666667,1,0,TRUE
1,1006,1006,4,4,2,0,0,1,1,7,1,18,20.3333333333333,0.779444444444444,1440,59.85,0,0,0,3,1,0,0,2.5,1,60,0,1,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.22055555555556,1,0,FALSE
2,1007,1007,4,3,1.5,0,0,1,1,7,1,18,34.6166666666667,1.32697222222222,1440,34.6166666666667,0,0,0,2,1,0,0,3.675,2,104.5,0,0.5,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.17302777777778,1,0,TRUE
2,1008,1008,4,3,1,0,0,1,1,7,1,18,19.7166666666667,0.755805555555555,1440,34.9666666666667,0,0,0,3,1,0,0,0,0,0,0,0,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.244194444444445,1,0,TRUE
3,1009,1009,4,2,1,0,0,1,1,7,1,18,41.4166666666667,1.58763888888889,1440,41.4166666666667,0,0,0,2,1,0,0,0,0,0,0,0,5,14.6666666666667,4.25,0.290224358974359,7,2.0952380952381,60.7142857142857,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.58763888888889,1,0,FALSE
3,1010,1010,4,2,2.2,1,0,1,1,7,1,9,124.45,4.77058333333333,1440,564.5,0,0,0,2,1,0,1,1.71666666666667,3,37,1,0,2,8.66666666666667,3.33333333333333,0.423611111111111,7,1.23809523809524,47.6190476190476,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.57058333333333,1,0,FALSE
2,1011,1011,4,3,1.5,1,0,1,1,7,1,9,41.35,1.58508333333333,1440,556.766666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,8.66666666666667,3.33333333333333,0.423611111111111,7,1.23809523809524,47.6190476190476,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.0850833333333301,0,0,TRUE
2,1012,1012,4,3,1.28,1,0,1,1,7,1,10,44.4166666666667,1.70263888888889,1440,511.266666666667,0,0,0,2,1,0,0,0,0,0,0,0,3,10.6666666666667,3.33333333333333,0.322222222222222,7,1.52380952380952,47.6190476190476,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.42263888888889,1,0,TRUE
2,1013,1013,4,3,2.2,1,0,1,3,7,1,12,56.7,2.1735,1440,417.583333333333,0,0,0,1,1,0,0,2.35,1,47,1,0,3,10.6666666666667,3.33333333333333,0.322222222222222,7,1.52380952380952,47.6190476190476,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0265,1,0,TRUE
2,1014,1014,4,3,1.76,1,0,1,1,7,1,12,49.95,1.91475,1440,388.233333333333,0,0,0,5,3,0,0,6.90054054054054,17,178.864864864865,1,0.0810810810810811,3,10.6666666666667,3.33333333333333,0.322222222222222,7,1.52380952380952,47.6190476190476,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.15475,3,0,TRUE
1,1015,1015,4,4,1.83,1,0,1,1,7,1,15,19.6166666666667,0.751972222222222,1440,210.833333333333,0,0,0,3,3,0,0,0,0,0,0,0,4,15,4,0.273896863370548,7,2.14285714285714,57.1428571428571,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.07802777777778,3,0,FALSE
2,1016,1016,4,3,2.2,1,0,1,1,7,1,15,60.9,2.3345,1440,213.483333333333,0,0,0,0,2,0,1,0,1,13,1,0,4,15,4,0.273896863370548,7,2.14285714285714,57.1428571428571,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.1345,2,0,TRUE
3,1017,1017,4,2,2.2,1,0,1,1,7,1,15,90.3833333333333,3.46469444444444,1440,208.633333333333,0,0,0,3,3,0,1,2.47714285714286,6,41.1428571428571,1,0.714285714285714,4,15,4,0.273896863370548,7,2.14285714285714,57.1428571428571,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.26469444444444,3,0,FALSE
2,1018,1018,4,3,0.59,1,0,1,1,7,1,15,13.45,0.515583333333333,1440,202.4,0,0,0,3,3,0,0,0,0,0,0,0,4,15,4,0.273896863370548,7,2.14285714285714,57.1428571428571,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.074416666666667,3,0,TRUE
2,1019,1019,4,3,2.2,1,0,1,1,7,1,15,52.1666666666667,1.99972222222222,1440,199.683333333333,0,0,0,0,2,0,0,2.73,1,91,1,0,4,15,4,0.273896863370548,7,2.14285714285714,57.1428571428571,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.20027777777778,2,0,TRUE
2,1020,1020,4,3,4.9,1,1,1,1,1,0,7,50.3666666666667,4.19722222222222,1440,894.783333333333,0,0,1,0,1,0,0,3.05,2,68.5,0,0,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.70277777777778,1,0,TRUE
1,1021,1021,4,4,3.59,1,1,1,1,1,0,18,82.3166666666667,6.85972222222222,1440,196.05,0,0,0,1,6,0,1,8.104,8,113.7,1,1,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.26972222222222,6,0,FALSE
1,1022,1022,4,4,5.8,0,1,1,1,1,0,13,50.25,4.1875,1440,493.65,0,0,0,1,1,0,0,3.86875,12,87.8125,0,0.8125,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6125,1,0,FALSE
2,1023,1023,4,3,6.5,0,1,1,1,1,0,9,80.2833333333333,6.69027777777778,1440,764.35,0,0,0,2,3,0,0,5,1,61,0,1,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.19027777777778,3,0,TRUE
2,1024,1024,4,3,6.12,1,1,1,1,1,0,11,79.2166666666667,6.60138888888889,1440,601.95,0,0,0,2,2,0,1,4.61645161290323,18,59.9354838709677,1,0.903225806451613,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.48138888888889,2,0,TRUE
1,1025,1025,4,4,9.8,1,1,1,1,1,0,15,103.266666666667,8.60555555555555,1440,395.033333333333,0,0,0,0,1,1,0,1.7,1,60,1,0,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.19444444444445,1,0,FALSE
2,1026,1026,4,3,9.9,0,1,1,1,1,0,15,110.416666666667,9.20138888888889,1440,383.366666666667,0,0,0,0,1,1,0,1.11,1,13.5,0,1,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.698611111111111,1,0,TRUE
2,1027,1027,4,3,4,0,1,1,1,1,0,17,68.2666666666667,5.68888888888889,1440,287.95,0,0,8,1,0,0,0,0,0,0,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.68888888888889,0,0,TRUE
2,1028,1028,4,3,12.51,1,1,1,1,1,0,11,161.716666666667,13.4763888888889,1440,602.466666666667,0,0,0,1,1,0,0,0,0,0,0,0,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.966388888888901,1,0,TRUE
2,1029,1029,4,3,3,0,0,1,1,1,0,6,33.7333333333333,2.81111111111111,1440,907.9,0,0,1,0,1,0,0,0,0,0,0,0,1,1.5,0.625,0.3125,7,0.214285714285714,8.92857142857143,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18888888888889,1,0,TRUE
1,1030,1030,4,4,4.9,0,0,1,1,1,0,7,38,3.16666666666667,1440,890.5,0,0,1,0,1,0,0,6,1,121,0,0,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.73333333333333,1,0,FALSE
2,1031,1031,4,3,2.5,0,0,1,1,1,0,7,27.3833333333333,2.28194444444444,1440,878.916666666667,0,0,1,0,1,0,0,4.4,1,88,0,1,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21805555555556,1,0,TRUE
2,1032,1032,4,3,4.9,0,0,1,3,1,0,8,55.9333333333333,4.66111111111111,1440,815.2,0,0,0,0,4,0,0,0,0,0,0,0,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.238888888888891,4,0,TRUE
2,1033,1033,4,3,4.9,0,0,1,1,1,0,9,67.4666666666667,5.62222222222222,1440,765.116666666667,0,0,0,2,3,0,0,0,0,0,0,0,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.72222222222222,3,0,TRUE
1,1034,1034,4,4,4.9,0,0,1,1,1,0,9,41.9666666666667,3.49722222222222,1440,744.65,0,0,0,2,3,0,0,3.58125,8,56.5,0,0.625,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.40277777777778,3,0,FALSE
2,1035,1035,4,3,4.9,0,0,1,1,1,0,9,65.9833333333333,5.49861111111111,1440,746.65,0,0,0,2,3,0,0,0,0,0,0,0,2,10.3333333333333,3.58333333333333,0.361574074074074,7,1.47619047619048,51.1904761904762,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.59861111111111,3,0,TRUE
1,1036,1036,4,4,3.5,0,0,1,1,1,0,10,27.0333333333333,2.25277777777778,1440,683.583333333333,0,0,0,1,4,0,0,3.875,2,48.5,0,1,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.24722222222222,4,0,FALSE
2,1037,1037,4,3,4.9,0,0,1,2,1,0,10,69.1833333333333,5.76527777777778,1440,678.816666666667,0,0,0,1,4,0,0,8.5,2,104,0,1,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.86527777777778,4,0,TRUE
1,1038,1038,4,4,4.9,0,0,1,1,1,0,11,31.85,2.65416666666667,1440,635.633333333333,0,0,0,1,4,0,0,0,0,0,0,0,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.24583333333333,4,0,FALSE
2,1039,1039,4,3,2.5,0,0,1,1,1,0,11,30.4166666666667,2.53472222222222,1440,655.666666666667,0,0,0,1,4,0,0,2.5,1,60,0,1,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0347222222222201,4,0,TRUE
2,1040,1040,4,3,2,0,0,1,1,1,0,11,15.3166666666667,1.27638888888889,1440,620.816666666667,0,0,0,1,4,0,0,4.21666666666667,3,51.6666666666667,0,0.666666666666667,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.72361111111111,4,0,TRUE
2,1041,1041,4,3,4,0,0,1,1,1,0,11,48.7333333333333,4.06111111111111,1440,617.683333333333,0,0,0,1,0,0,0,5.1,1,181,0,0,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.06111111111111,0,0,TRUE
2,1042,1042,4,3,2.5,0,0,1,1,1,0,11,29.2166666666667,2.43472222222222,1440,609.016666666667,0,0,0,1,0,0,0,5.34444444444444,6,151,0,0.222222222222222,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06527777777778,0,0,TRUE
1,1043,1043,4,4,3.5,0,0,1,1,1,0,12,25.1833333333333,2.09861111111111,1440,572.766666666667,0,0,0,1,0,0,0,0,0,0,0,0,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.40138888888889,0,0,FALSE
1,1044,1044,4,4,3,0,0,1,1,1,0,12,26.1333333333333,2.17777777777778,1440,555.716666666667,0,0,0,2,2,0,0,0,0,0,0,0,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.82222222222222,2,0,FALSE
2,1045,1045,4,3,4.9,0,0,1,1,1,0,12,58.6666666666667,4.88888888888889,1440,547.183333333333,0,0,0,2,2,0,0,0,0,0,0,0,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0111111111111102,2,0,TRUE
1,1046,1046,4,4,4.9,0,0,1,1,1,0,13,35.2,2.93333333333333,1440,529.316666666667,0,0,0,2,2,0,0,0,0,0,0,0,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.96666666666667,2,0,FALSE
3,1047,1047,4,2,2,0,0,1,1,1,0,13,75.1333333333333,6.26111111111111,1440,520.883333333333,0,0,0,1,1,0,0,2.6,1,60,0,1,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.26111111111111,1,0,FALSE
2,1048,1048,4,3,2,0,0,1,1,1,0,14,32.95,2.74583333333333,1440,444.383333333333,0,0,0,5,2,0,0,3.5,2,77.5,0,0.5,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.74583333333333,2,0,TRUE
3,1049,1049,4,2,2.2,0,0,1,1,1,0,14,37.5333333333333,3.12777777777778,1440,442.95,0,0,0,5,2,0,0,0.75,1,24.5,0,0,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.92777777777778,2,0,FALSE
2,1050,1050,4,3,5,0,0,1,1,1,0,14,67.6333333333333,5.63611111111111,1440,442.233333333333,0,0,0,5,2,0,0,3,1,37,0,1,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.63611111111111,2,0,TRUE
1,1051,1051,4,4,4,0,0,1,1,1,0,15,27.75,2.3125,1440,392.3,0,0,0,5,2,0,0,0,0,0,0,0,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6875,2,0,FALSE
3,1052,1052,4,2,1.5,0,0,1,1,1,0,15,37.4833333333333,3.12361111111111,1440,365.7,0,0,1,3,0,0,0,7.68333333333333,2,99.3333333333333,1,0.666666666666667,4,11.6666666666667,2.75,0.238888888888889,7,1.66666666666667,39.2857142857143,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.62361111111111,0,0,FALSE
3,1053,1053,4,2,2.5,0,0,1,1,1,0,16,48.4333333333333,4.03611111111111,1440,353.75,0,0,1,3,0,0,0,0,0,0,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.53611111111111,0,0,FALSE
1,1054,1054,4,4,4,0,0,1,1,1,0,16,37.2666666666667,3.10555555555556,1440,316.133333333333,0,0,0,0,1,1,0,0,0,0,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.89444444444444,1,0,FALSE
3,1055,1055,4,2,4.9,0,0,1,1,1,0,17,78.6,6.55,1440,298.5,0,0,8,1,0,0,0,0,0,0,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.65,0,0,FALSE
2,1056,1056,4,3,4.9,0,0,1,1,1,0,17,68.3166666666667,5.69305555555555,1440,280.266666666667,0,0,8,1,0,0,0,0,0,0,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.79305555555555,0,0,TRUE
2,1057,1057,4,3,4.9,0,0,1,1,1,0,17,61.5666666666667,5.13055555555556,1440,260.933333333333,0,0,8,1,0,0,1,3.275,7,110,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.23055555555556,0,0,TRUE
2,1058,1058,4,3,3,0,0,1,1,1,0,17,42.7666666666667,3.56388888888889,1440,270.066666666667,0,0,8,1,0,0,0,2.2,1,27,0,1,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.56388888888889,0,0,TRUE
2,1059,1059,4,3,1,0,0,1,1,1,0,17,10.9833333333333,0.915277777777778,1440,253.3,0,0,0,0,1,1,0,3.75,1,56,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.084722222222222,1,0,TRUE
2,1060,1060,4,3,2,0,0,1,1,1,0,18,15.25,1.27083333333333,1440,218.733333333333,0,0,8,1,0,0,0,3.89,10,47.8,0,1,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.72916666666667,0,0,TRUE
2,1061,1061,4,3,3.5,0,0,1,1,1,0,18,59.3666666666667,4.94722222222222,1440,213.4,0,0,0,1,1,0,0,9.8,1,121,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.44722222222222,1,0,TRUE
3,1062,1062,4,2,3,0,0,1,1,1,0,18,83.65,6.97083333333333,1440,204.133333333333,0,0,0,1,1,0,0,0,0,0,0,0,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.97083333333333,1,0,FALSE
2,1063,1063,4,3,2,0,0,1,1,1,0,18,53.6666666666667,4.47222222222222,1440,182.266666666667,0,0,0,1,1,0,0,2,1,56,0,1,5,14.6666666666667,4.41666666666667,0.306878306878307,7,2.0952380952381,63.0952380952381,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.47222222222222,1,0,TRUE
2,1064,1064,4,3,2.5,0,0,1,1,1,0,19,59.5833333333333,4.96527777777778,1440,129.883333333333,0,0,0,1,6,0,0,0,0,0,0,0,6,18,4.91666666666667,0.272632152276115,7,2.57142857142857,70.2380952380952,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.46527777777778,6,0,TRUE
1,1065,1065,4,4,2.3,0,0,1,1,1,0,20,30.9666666666667,2.58055555555556,1440,100.316666666667,0,0,0,1,6,0,0,0,0,0,0,0,6,18,4.91666666666667,0.272632152276115,7,2.57142857142857,70.2380952380952,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.28055555555556,6,0,FALSE
1,1066,1066,4,4,2.5,0,0,1,1,1,0,20,49.1833333333333,4.09861111111111,1440,83.9833333333333,0,0,0,1,1,1,0,4.46666666666667,3,85,0,1,6,18,4.91666666666667,0.272632152276115,7,2.57142857142857,70.2380952380952,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.59861111111111,1,0,FALSE
2,1067,1067,4,3,2.5,0,0,1,1,1,0,21,58.4333333333333,4.86944444444444,1440,58.4333333333333,0,0,0,0,1,0,0,0,0,0,0,0,6,18,4.91666666666667,0.272632152276115,7,2.57142857142857,70.2380952380952,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.36944444444444,1,0,TRUE
2,1068,1068,4,3,2.5,0,0,1,1,1,0,20,61.7833333333333,5.14861111111111,1440,61.7833333333333,0,0,0,0,0,0,0,0,0,0,0,0,6,18,4.91666666666667,0.272632152276115,7,2.57142857142857,70.2380952380952,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.64861111111111,0,0,TRUE
2,1069,1069,4,3,4,1,0,1,1,1,0,10,54.4166666666667,4.53472222222222,1440,695.816666666667,0,0,0,1,4,0,0,0.35,1,19,1,0,3,12.6666666666667,4.16666666666667,0.33234126984127,7,1.80952380952381,59.5238095238095,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.53472222222222,4,0,TRUE
